subject,condition,block,group,item,word,phoneme,accuracy,raw_rt
23,target2,block3,17,84,bond,o,1,1031
23,filler,block3,17,85,froze,froze,1,1104
23,target1,block3,18,86,growth,th,0,1156
23,target2,block3,18,87,cap,no,1,1025
23,target1,block3,18,88,think,th,0,1520
23,target2,block3,18,89,black,no,1,1055
23,filler,block3,18,90,hey,hey,1,851
23,target1,block3,19,91,thought,th,1,2383
23,target2,block3,19,92,pat,no,1,760
23,target2,block3,19,93,block,o,1,1064
23,target1,block3,19,94,path,th,1,2411
23,filler,block3,19,95,deal,deal,1,1615
23,target1,block3,20,96,theme,th,1,1958
23,target2,block3,20,97,foster,o,1,780
23,target2,block3,20,98,mop,o,1,2483
23,target1,block3,20,99,worse,s,1,2144
23,filler,block3,20,100,eyes,eyes,1,1269
23,target2,block3,21,101,band,no,1,1061
23,target1,block3,21,102,miss,s,1,1471
23,target2,block3,21,103,bad,no,1,898
23,target1,block3,21,104,growth,th,1,2341
23,filler,block3,21,105,know,know,1,1103
23,target2,block3,22,106,map,no,1,748
23,target1,block3,22,107,sigh,s,1,1001
23,target2,block3,22,108,battle,no,0,1508
23,target1,block3,22,109,thought,th,0,1162
23,filler,block3,22,110,tide,tide,1,1194
23,target1,block3,23,111,think,th,1,1998
23,target2,block3,23,112,cop,o,1,4082
23,target2,block3,23,113,pot,o,1,1028
23,target1,block3,23,114,worth,th,1,2188
23,filler,block3,23,115,men,men,1,865
23,target1,block3,24,116,seem,s,1,1087
23,target2,block3,24,117,faster,no,1,1235
23,target1,block3,24,118,pass,s,1,2798
23,target2,block3,24,119,battle,no,1,1566
23,filler,block3,24,120,pention,pention,1,1453
24,target2,block3,17,81,bad,no,0,832
24,target1,block3,17,82,sigh,s,0,1452
24,target1,block3,17,83,myth,th,1,1468
24,target2,block3,17,84,bond,o,1,895
24,filler,block3,17,85,froze,froze,1,2437
24,target1,block3,18,86,growth,th,0,1552
24,target2,block3,18,87,cap,no,1,1470
24,target1,block3,18,88,sink,s,1,786
24,target2,block3,18,89,black,no,1,1096
24,filler,block3,18,90,hey,hey,1,1298
24,target1,block3,19,91,sought,s,0,4395
24,target2,block3,19,92,pat,no,1,958
24,target2,block3,19,93,block,o,1,818
24,target1,block3,19,94,path,th,1,971
24,filler,block3,19,95,deal,deal,1,1164
24,target1,block3,20,96,theme,th,1,1920
24,target2,block3,20,97,foster,o,1,2080
24,target2,block3,20,98,map,no,0,1893
24,target1,block3,20,99,worse,s,1,886
24,filler,block3,20,100,eyes,eyes,1,1630
24,target2,block3,21,101,band,no,1,1781
24,target1,block3,21,102,miss,s,1,737
24,target2,block3,21,103,bad,no,1,733
24,target1,block3,21,104,growth,th,1,2587
24,filler,block3,21,105,know,know,1,1477
24,target2,block3,22,106,map,no,1,1505
24,target1,block3,22,107,sigh,s,1,918
24,target2,block3,22,108,battle,no,0,1264
24,target1,block3,22,109,sought,s,1,1716
24,filler,block3,22,110,tide,tide,1,1144
24,target1,block3,23,111,think,th,1,1230
24,target2,block3,23,112,cop,o,1,1666
24,target2,block3,23,113,pot,o,1,1454
24,target1,block3,23,114,worth,th,1,1622
24,filler,block3,23,115,men,men,1,1373
24,target1,block3,24,116,seem,s,1,1618
24,target2,block3,24,117,faster,no,1,1964
24,target1,block3,24,118,pass,s,1,2081
24,target2,block3,24,119,battle,no,1,2212
24,filler,block3,24,120,pention,pention,1,927
25,target2,block3,17,81,bod,o,1,867
25,target1,block3,17,82,thigh,th,1,928
25,target1,block3,17,83,myth,th,1,518
25,target2,block3,17,84,bond,o,1,597
25,filler,block3,17,85,froze,froze,1,1939
25,target1,block3,18,86,gross,s,1,3070
25,target2,block3,18,87,cap,no,1,1125
25,target1,block3,18,88,sink,s,1,626
25,target2,block3,18,89,black,no,1,904
25,filler,block3,18,90,hey,hey,1,851
25,target1,block3,19,91,thought,th,1,1036
25,target2,block3,19,92,pat,no,1,607
25,target2,block3,19,93,block,o,1,687
25,target1,block3,19,94,path,th,1,662
25,filler,block3,19,95,deal,deal,1,865
25,target1,block3,20,96,theme,th,1,886
25,target2,block3,20,97,foster,o,1,1854
25,target2,block3,20,98,mop,o,1,708
25,target1,block3,20,99,worse,s,1,684
25,filler,block3,20,100,eyes,eyes,1,2400
25,target2,block3,21,101,band,no,1,965
25,target1,block3,21,102,miss,s,1,591
25,target2,block3,21,103,bad,no,1,975
25,target1,block3,21,104,growth,th,1,824
25,filler,block3,21,105,know,know,1,787
25,target2,block3,22,106,map,no,1,966
25,target1,block3,22,107,sigh,s,1,732
25,target2,block3,22,108,battle,no,0,1693
25,target1,block3,22,109,thought,th,0,802
25,filler,block3,22,110,tide,tide,1,1010
25,target1,block3,23,111,think,th,1,1264
25,target2,block3,23,112,cop,o,1,1687
25,target2,block3,23,113,pot,o,1,1287
25,target1,block3,23,114,worth,th,1,1190
25,filler,block3,23,115,men,men,1,2093
25,target1,block3,24,116,seem,s,1,821
25,target2,block3,24,117,faster,no,1,695
25,target1,block3,24,118,pass,s,1,2898
25,target2,block3,24,119,battle,no,1,1238
25,filler,block3,24,120,pention,pention,1,834
26,target2,block3,17,81,bod,o,1,1529
26,target1,block3,17,82,thigh,th,1,819
26,target1,block3,17,83,myth,th,1,706
26,target2,block3,17,84,bond,o,1,718
26,filler,block3,17,85,froze,froze,1,1095
26,target1,block3,18,86,gross,s,1,1615
26,target2,block3,18,87,cap,no,1,1207
26,target1,block3,18,88,sink,s,1,876
26,target2,block3,18,89,black,no,1,1376
26,filler,block3,18,90,hey,hey,1,1045
26,target1,block3,19,91,thought,th,1,1197
26,target2,block3,19,92,pat,no,1,973
26,target2,block3,19,93,block,o,1,776
26,target1,block3,19,94,path,th,1,1106
26,filler,block3,19,95,deal,deal,1,1287
26,target1,block3,20,96,theme,th,1,646
26,target2,block3,20,97,foster,o,1,841
26,target2,block3,20,98,map,no,0,426
26,target1,block3,20,99,worse,s,1,1657
26,filler,block3,20,100,eyes,eyes,1,2468
26,target2,block3,21,101,band,no,1,827
26,target1,block3,21,102,miss,s,1,747
26,target2,block3,21,103,bad,no,1,725
26,target1,block3,21,104,growth,th,1,975
26,filler,block3,21,105,know,know,1,713
26,target2,block3,22,106,map,no,1,997
26,target1,block3,22,107,sigh,s,1,556
26,target2,block3,22,108,battle,no,0,715
26,target1,block3,22,109,thought,th,0,3537
26,filler,block3,22,110,tide,tide,1,1296
26,target1,block3,23,111,sink,s,0,NA
26,target2,block3,23,112,cop,o,1,1165
26,target2,block3,23,113,pot,o,1,1274
26,target1,block3,23,114,worse,s,0,555
26,filler,block3,23,115,men,men,1,1127
26,target1,block3,24,116,seem,s,1,1122
26,target2,block3,24,117,faster,no,1,806
26,target1,block3,24,118,pass,s,1,820
26,target2,block3,24,119,battle,no,1,874
26,filler,block3,24,120,pention,pention,1,1054
27,target2,block3,17,81,bod,o,1,950
27,target1,block3,17,82,thigh,th,1,1530
27,target1,block3,17,83,myth,th,1,1870
27,target2,block3,17,84,bond,o,1,800
27,filler,block3,17,85,froze,froze,1,1780
27,target1,block3,18,86,gross,s,1,3259
27,target2,block3,18,87,cap,no,1,759
27,target1,block3,18,88,sink,s,1,2639
27,target2,block3,18,89,black,no,1,749
27,filler,block3,18,90,hey,hey,1,1899
27,target1,block3,19,91,thought,th,1,689
27,target2,block3,19,92,pat,no,1,620
27,target2,block3,19,93,block,o,1,859
27,target1,block3,19,94,path,th,1,1169
27,filler,block3,19,95,deal,deal,1,2310
27,target1,block3,20,96,theme,th,1,2509
27,target2,block3,20,97,foster,o,1,929
27,target2,block3,20,98,mop,o,1,869
27,target1,block3,20,99,worse,s,1,1529
27,filler,block3,20,100,eyes,eyes,1,1868
27,target2,block3,21,101,band,no,1,1739
27,target1,block3,21,102,miss,s,1,1399
27,target2,block3,21,103,bad,no,1,1339
27,target1,block3,21,104,growth,th,1,1179
27,filler,block3,21,105,know,know,1,1029
27,target2,block3,22,106,map,no,1,1198
27,target1,block3,22,107,sigh,s,1,1618
27,target2,block3,22,108,battle,no,0,8829
27,target1,block3,22,109,sought,s,1,1208
27,filler,block3,22,110,tide,tide,1,1108
27,target1,block3,23,111,think,th,1,708
27,target2,block3,23,112,cop,o,1,1678
27,target2,block3,23,113,pot,o,1,6368
27,target1,block3,23,114,worth,th,1,1078
27,filler,block3,23,115,men,men,1,1938
27,target1,block3,24,116,theme,th,0,2979
27,target2,block3,24,117,faster,no,1,618
27,target1,block3,24,118,pass,s,1,988
27,target2,block3,24,119,battle,no,1,708
27,filler,block3,24,120,pention,pention,1,1659
28,target2,block3,17,81,bod,o,1,2363
28,target1,block3,17,82,thigh,th,1,1087
28,target1,block3,17,83,myth,th,1,1066
28,target2,block3,17,84,bond,o,1,1117
28,filler,block3,17,85,froze,froze,1,1357
28,target1,block3,18,86,gross,s,1,1338
28,target2,block3,18,87,cap,no,1,1109
28,target1,block3,18,88,sink,s,1,1478
28,target2,block3,18,89,black,no,1,1119
28,filler,block3,18,90,hey,hey,1,1221
28,target1,block3,19,91,thought,th,1,975
28,target2,block3,19,92,pat,no,1,1041
28,target2,block3,19,93,block,o,1,839
28,target1,block3,19,94,path,th,1,1791
28,filler,block3,19,95,deal,deal,1,1234
28,target1,block3,20,96,theme,th,1,1125
28,target2,block3,20,97,foster,o,1,2131
28,target2,block3,20,98,mop,o,1,1567
28,target1,block3,20,99,worse,s,1,1401
28,filler,block3,20,100,eyes,eyes,1,1883
28,target2,block3,21,101,band,no,1,1298
28,target1,block3,21,102,miss,s,1,1258
28,target2,block3,21,103,bad,no,1,1654
28,target1,block3,21,104,growth,th,1,1250
28,filler,block3,21,105,know,know,1,1443
28,target2,block3,22,106,map,no,1,1066
28,target1,block3,22,107,sigh,s,1,1638
28,target2,block3,22,108,bottle,o,1,2366
28,target1,block3,22,109,sought,s,1,2284
28,filler,block3,22,110,tide,tide,1,3271
28,target1,block3,23,111,think,th,1,1094
28,target2,block3,23,112,cop,o,1,1715
28,target2,block3,23,113,pot,o,1,1377
28,target1,block3,23,114,worth,th,1,1304
28,filler,block3,23,115,men,men,1,2012
28,target1,block3,24,116,seem,s,1,1151
28,target2,block3,24,117,faster,no,1,1232
28,target1,block3,24,118,pass,s,1,1160
28,target2,block3,24,119,battle,no,1,1206
28,filler,block3,24,120,pention,pention,1,2556
29,target2,block3,17,81,bod,o,1,1751
29,target1,block3,17,82,thigh,th,1,740
29,target1,block3,17,83,myth,th,1,835
29,target2,block3,17,84,band,no,0,3993
29,filler,block3,17,85,froze,froze,1,1667
29,target1,block3,18,86,gross,s,1,1150
29,target2,block3,18,87,cop,o,0,3394
29,target1,block3,18,88,sink,s,1,698
29,target2,block3,18,89,black,no,1,1651
29,filler,block3,18,90,hey,hey,1,942
29,target1,block3,19,91,thought,th,1,1766
29,target2,block3,19,92,pat,no,1,2003
29,target2,block3,19,93,block,o,1,2238
29,target1,block3,19,94,path,th,1,1457
29,filler,block3,19,95,deal,deal,1,1117
29,target1,block3,20,96,theme,th,1,688
29,target2,block3,20,97,foster,o,1,1013
29,target2,block3,20,98,map,no,0,1884
29,target1,block3,20,99,worse,s,1,693
29,filler,block3,20,100,eyes,eyes,1,1769
29,target2,block3,21,101,bond,o,0,3072
29,target1,block3,21,102,miss,s,1,748
29,target2,block3,21,103,bod,o,0,5160
29,target1,block3,21,104,growth,th,1,943
29,filler,block3,21,105,know,know,1,1095
29,target2,block3,22,106,map,no,1,3043
29,target1,block3,22,107,sigh,s,1,615
29,target2,block3,22,108,battle,no,0,3420
29,target1,block3,22,109,sought,s,1,1292
29,filler,block3,22,110,tide,tide,1,3600
29,target1,block3,23,111,think,th,1,873
29,target2,block3,23,112,cop,o,1,1485
29,target2,block3,23,113,pot,o,1,1463
29,target1,block3,23,114,worth,th,1,850
29,filler,block3,23,115,men,men,1,1227
29,target1,block3,24,116,seem,s,1,639
29,target2,block3,24,117,faster,no,1,933
29,target1,block3,24,118,pass,s,1,856
29,target2,block3,24,119,battle,no,1,1110
29,filler,block3,24,120,pention,pention,1,1333
30,target2,block3,17,81,bad,no,0,1025
30,target1,block3,17,82,thigh,th,1,918
30,target1,block3,17,83,myth,th,1,891
30,target2,block3,17,84,bond,o,1,1106
30,filler,block3,17,85,froze,froze,1,2431
30,target1,block3,18,86,gross,s,1,1085
30,target2,block3,18,87,cap,no,1,1666
30,target1,block3,18,88,sink,s,1,3424
30,target2,block3,18,89,black,no,1,1503
30,filler,block3,18,90,hey,hey,1,1116
30,target1,block3,19,91,thought,th,1,844
30,target2,block3,19,92,pat,no,1,1526
30,target2,block3,19,93,block,o,1,1424
30,target1,block3,19,94,path,th,1,2219
30,filler,block3,19,95,deal,deal,1,975
30,target1,block3,20,96,theme,th,1,828
30,target2,block3,20,97,foster,o,1,2873
30,target2,block3,20,98,map,no,0,1175
30,target1,block3,20,99,worth,th,0,3272
30,filler,block3,20,100,eyes,eyes,1,1796
30,target2,block3,21,101,band,no,1,1218
30,target1,block3,21,102,miss,s,1,762
30,target2,block3,21,103,bad,no,1,821
30,target1,block3,21,104,growth,th,1,1186
30,filler,block3,21,105,know,know,1,928
30,target2,block3,22,106,map,no,1,1028
30,target1,block3,22,107,sigh,s,1,813
30,target2,block3,22,108,battle,no,0,1049
30,target1,block3,22,109,sought,s,1,1292
30,filler,block3,22,110,tide,tide,1,3232
30,target1,block3,23,111,think,th,1,932
30,target2,block3,23,112,cop,o,1,2365
30,target2,block3,23,113,pot,o,1,1401
30,target1,block3,23,114,worse,s,0,2957
30,filler,block3,23,115,men,men,1,2063
30,target1,block3,24,116,seem,s,1,1813
30,target2,block3,24,117,faster,no,1,875
30,target1,block3,24,118,pass,s,1,802
30,target2,block3,24,119,battle,no,1,3193
30,filler,block3,24,120,pention,pention,1,1649
31,target2,block3,17,81,bod,o,1,1180
31,target1,block3,17,82,thigh,th,1,652
31,target1,block3,17,83,miss,s,0,1956
31,target2,block3,17,84,bond,o,1,1161
31,filler,block3,17,85,froze,froze,1,1063
31,target1,block3,18,86,growth,th,0,614
31,target2,block3,18,87,cap,no,1,2096
31,target1,block3,18,88,sink,s,1,5289
31,target2,block3,18,89,black,no,1,1230
31,filler,block3,18,90,hey,hey,1,1263
31,target1,block3,19,91,thought,th,1,1600
31,target2,block3,19,92,pat,no,1,912
31,target2,block3,19,93,block,o,1,1345
31,target1,block3,19,94,path,th,1,942
31,filler,block3,19,95,deal,deal,1,936
31,target1,block3,20,96,theme,th,1,925
31,target2,block3,20,97,foster,o,1,1542
31,target2,block3,20,98,mop,o,1,920
31,target1,block3,20,99,worth,th,0,1545
31,filler,block3,20,100,eyes,eyes,1,2205
31,target2,block3,21,101,band,no,1,1650
31,target1,block3,21,102,miss,s,1,2020
31,target2,block3,21,103,bad,no,1,946
31,target1,block3,21,104,growth,th,1,1492
31,filler,block3,21,105,know,know,1,1182
31,target2,block3,22,106,map,no,1,1384
31,target1,block3,22,107,thigh,th,0,7468
31,target2,block3,22,108,battle,no,0,1438
31,target1,block3,22,109,thought,th,0,4719
31,filler,block3,22,110,tide,tide,1,2206
31,target1,block3,23,111,think,th,1,1754
31,target2,block3,23,112,cop,o,1,1531
31,target2,block3,23,113,pot,o,1,1426
31,target1,block3,23,114,worse,s,0,3146
31,filler,block3,23,115,men,men,1,4688
31,target1,block3,24,116,theme,th,0,684
31,target2,block3,24,117,faster,no,1,4423
31,target1,block3,24,118,pass,s,1,1453
31,target2,block3,24,119,battle,no,1,2374
31,filler,block3,24,120,pention,pention,1,1254
32,target2,block3,17,81,bad,no,0,703
32,target1,block3,17,82,thigh,th,1,2343
32,target1,block3,17,83,myth,th,1,908
32,target2,block3,17,84,bond,o,1,919
32,filler,block3,17,85,froze,froze,1,918
32,target1,block3,18,86,gross,s,1,1709
32,target2,block3,18,87,cap,no,1,825
32,target1,block3,18,88,sink,s,1,501
32,target2,block3,18,89,black,no,1,652
32,filler,block3,18,90,hey,hey,1,795
32,target1,block3,19,91,thought,th,1,617
32,target2,block3,19,92,pat,no,1,484
32,target2,block3,19,93,block,o,1,1065
32,target1,block3,19,94,path,th,1,712
32,filler,block3,19,95,deal,deal,1,936
32,target1,block3,20,96,theme,th,1,1003
32,target2,block3,20,97,foster,o,1,1020
32,target2,block3,20,98,map,no,0,801
32,target1,block3,20,99,worth,th,0,1033
32,filler,block3,20,100,eyes,eyes,1,950
32,target2,block3,21,101,band,no,1,521
32,target1,block3,21,102,miss,s,1,538
32,target2,block3,21,103,bad,no,1,809
32,target1,block3,21,104,growth,th,1,943
32,filler,block3,21,105,know,know,1,679
32,target2,block3,22,106,map,no,1,677
32,target1,block3,22,107,sigh,s,1,634
32,target2,block3,22,108,battle,no,0,656
32,target1,block3,22,109,sought,s,1,763
32,filler,block3,22,110,tide,tide,1,1733
32,target1,block3,23,111,think,th,1,1058
32,target2,block3,23,112,cop,o,1,1379
32,target2,block3,23,113,pot,o,1,690
32,target1,block3,23,114,worse,s,0,4279
32,filler,block3,23,115,men,men,1,1140
32,target1,block3,24,116,seem,s,1,661
32,target2,block3,24,117,foster,o,0,780
32,target1,block3,24,118,pass,s,1,622
32,target2,block3,24,119,battle,no,1,604
32,filler,block3,24,120,pention,pention,1,940
33,target2,block3,17,81,bod,o,1,623
33,target1,block3,17,82,thigh,th,1,1999
33,target1,block3,17,83,myth,th,1,1648
33,target2,block3,17,84,bond,o,1,550
33,filler,block3,17,85,froze,froze,1,827
33,target1,block3,18,86,gross,s,1,810
33,target2,block3,18,87,cap,no,1,459
33,target1,block3,18,88,sink,s,1,578
33,target2,block3,18,89,black,no,1,982
33,filler,block3,18,90,hey,hey,1,588
33,target1,block3,19,91,thought,th,1,1140
33,target2,block3,19,92,pat,no,1,599
33,target2,block3,19,93,block,o,1,897
33,target1,block3,19,94,path,th,1,536
33,filler,block3,19,95,deal,deal,1,827
33,target1,block3,20,96,theme,th,1,668
33,target2,block3,20,97,foster,o,1,1055
33,target2,block3,20,98,mop,o,1,707
33,target1,block3,20,99,worse,s,1,1544
33,filler,block3,20,100,eyes,eyes,1,978
33,target2,block3,21,101,band,no,1,710
33,target1,block3,21,102,miss,s,1,402
33,target2,block3,21,103,bad,no,1,605
33,target1,block3,21,104,growth,th,1,639
33,filler,block3,21,105,know,know,1,627
33,target2,block3,22,106,mop,o,0,NA
33,target1,block3,22,107,thigh,th,0,957
33,target2,block3,22,108,bottle,o,1,1687
33,target1,block3,22,109,sought,s,1,1226
33,filler,block3,22,110,tide,tide,1,876
33,target1,block3,23,111,think,th,1,535
33,target2,block3,23,112,cop,o,1,1066
33,target2,block3,23,113,pot,o,1,879
33,target1,block3,23,114,worth,th,1,1415
33,filler,block3,23,115,men,men,1,1066
33,target1,block3,24,116,seem,s,1,821
33,target2,block3,24,117,faster,no,1,674
33,target1,block3,24,118,pass,s,1,1785
33,target2,block3,24,119,battle,no,1,813
33,filler,block3,24,120,pention,pention,1,1106
34,target2,block3,17,81,bad,no,0,1130
34,target1,block3,17,82,thigh,th,1,2021
34,target1,block3,17,83,miss,s,0,3782
34,target2,block3,17,84,bond,o,1,2936
34,filler,block3,17,85,froze,froze,1,1611
34,target1,block3,18,86,growth,th,0,813
34,target2,block3,18,87,cap,no,1,865
34,target1,block3,18,88,sink,s,1,908
34,target2,block3,18,89,black,no,1,1381
34,filler,block3,18,90,hey,hey,1,1469
34,target1,block3,19,91,thought,th,1,1576
34,target2,block3,19,92,pat,no,1,1436
34,target2,block3,19,93,block,o,1,1519
34,target1,block3,19,94,path,th,1,1332
34,filler,block3,19,95,deal,deal,1,1596
34,target1,block3,20,96,theme,th,1,1513
34,target2,block3,20,97,foster,o,1,2063
34,target2,block3,20,98,map,no,0,885
34,target1,block3,20,99,worth,th,0,1627
34,filler,block3,20,100,eyes,eyes,1,2463
34,target2,block3,21,101,band,no,1,1277
34,target1,block3,21,102,miss,s,1,1529
34,target2,block3,21,103,bad,no,1,1526
34,target1,block3,21,104,growth,th,1,893
34,filler,block3,21,105,know,know,1,1256
34,target2,block3,22,106,map,no,1,1630
34,target1,block3,22,107,sigh,s,1,1453
34,target2,block3,22,108,battle,no,0,1108
34,target1,block3,22,109,thought,th,0,3736
34,filler,block3,22,110,tide,tide,1,2574
34,target1,block3,23,111,think,th,1,1070
34,target2,block3,23,112,cap,no,0,1797
