"subject","controller","condition","word","response","raw_response_time","response_time","type","block_G","group","subject_dummy","response_time1","dummy_type","subject2","subject3","means","adjusted_response_time","similarity_G","sound","similarity"
18,"Question","item-target1-block1-group5","seem","1",894,894,"Consonant","block1",5,"18_Consonant_block1_",894,"filler","18_filler_block1_","18_Consonant_block1_",1047.25,-153.25,"close","0.5","0.5"
18,"Question","item-target1-block1-group5","path","1",1186,1186,"Consonant","block1",5,"18_Consonant_block1_",1186,"filler","18_filler_block1_","18_Consonant_block1_",1047.25,138.75,"distant","0.5","0.5"
18,"Question","item-target2-block1-group5","block","1",626,626,"Vowel","block1",5,"18_Vowel_block1_",626,"filler","18_filler_block1_","18_Vowel_block1_",1047.25,-421.25,"close","-0.5","0.5"
18,"Question","item-target1-block1-group6","growth","1",1017,1017,"Consonant","block1",6,"18_Consonant_block1_",1017,"filler","18_filler_block1_","18_Consonant_block1_",1047.25,-30.25,"distant","0.5","0.5"
18,"Question","item-target2-block1-group6","bond","1",883,883,"Vowel","block1",6,"18_Vowel_block1_",883,"filler","18_filler_block1_","18_Vowel_block1_",1047.25,-164.25,"close","-0.5","0.5"
18,"Question","item-target2-block1-group6","bad","1",1038,1038,"Vowel","block1",6,"18_Vowel_block1_",1038,"filler","18_filler_block1_","18_Vowel_block1_",1047.25,-9.25,"distant","-0.5","0.5"
18,"Question","item-target1-block1-group6","miss","1",652,652,"Consonant","block1",6,"18_Consonant_block1_",652,"filler","18_filler_block1_","18_Consonant_block1_",1047.25,-395.25,"close","0.5","0.5"
18,"Question","item-target1-block1-group7","sought","1",1615,1615,"Consonant","block1",7,"18_Consonant_block1_",1615,"filler","18_filler_block1_","18_Consonant_block1_",1047.25,567.75,"close","0.5","0.5"
18,"Question","item-target2-block1-group7","cap","1",941,941,"Vowel","block1",7,"18_Vowel_block1_",941,"filler","18_filler_block1_","18_Vowel_block1_",1047.25,-106.25,"distant","-0.5","0.5"
18,"Question","item-target2-block1-group7","map","1",1280,1280,"Vowel","block1",7,"18_Vowel_block1_",1280,"filler","18_filler_block1_","18_Vowel_block1_",1047.25,232.75,"distant","-0.5","0.5"
18,"Question","item-target1-block1-group7","worth","0",834,834,"Consonant","block1",7,"18_Consonant_block1_",834,"filler","18_filler_block1_","18_Consonant_block1_",1047.25,-213.25,"distant","0.5","0.5"
18,"Question","item-target2-block1-group8","battle","1",1428,1428,"Vowel","block1",8,"18_Vowel_block1_",1428,"filler","18_filler_block1_","18_Vowel_block1_",1047.25,380.75,"distant","-0.5","0.5"
18,"Question","item-target1-block1-group8","sigh","1",739,739,"Consonant","block1",8,"18_Consonant_block1_",739,"filler","18_filler_block1_","18_Consonant_block1_",1047.25,-308.25,"close","0.5","0.5"
18,"Question","item-target1-block1-group8","sink","1",541,541,"Consonant","block1",8,"18_Consonant_block1_",541,"filler","18_filler_block1_","18_Consonant_block1_",1047.25,-506.25,"distant","0.5","0.5"
18,"Question","item-target2-block1-group8","pot","1",759,759,"Vowel","block1",8,"18_Vowel_block1_",759,"filler","18_filler_block1_","18_Vowel_block1_",1047.25,-288.25,"close","-0.5","0.5"
18,"Question","item-target2-block2-group9","black","1",1703,1703,"Vowel","block2",9,"18_Vowel_block2_",1703,"filler","18_filler_block2_","18_Vowel_block2_",1417,286,"distant","-0.5","0.5"
18,"Question","item-target1-block2-group9","think","0",2169,2169,"Consonant","block2",9,"18_Consonant_block2_",2169,"filler","18_filler_block2_","18_Consonant_block2_",1417,752,"distant","0.5","0.5"
18,"Question","item-target2-block2-group9","foster","1",943,943,"Vowel","block2",9,"18_Vowel_block2_",943,"filler","18_filler_block2_","18_Vowel_block2_",1417,-474,"close","-0.5","0.5"
18,"Question","item-target1-block2-group9","path","1",594,594,"Consonant","block2",9,"18_Consonant_block2_",594,"filler","18_filler_block2_","18_Consonant_block2_",1417,-823,"distant","0.5","0.5"
18,"Question","item-target1-block2-group10","growth","0",965,965,"Consonant","block2",10,"18_Consonant_block2_",965,"filler","18_filler_block2_","18_Consonant_block2_",1417,-452,"distant","0.5","0.5"
18,"Question","item-target2-block2-group10","pot","1",579,579,"Vowel","block2",10,"18_Vowel_block2_",579,"filler","18_filler_block2_","18_Vowel_block2_",1417,-838,"close","-0.5","0.5"
18,"Question","item-target2-block2-group10","bond","1",990,990,"Vowel","block2",10,"18_Vowel_block2_",990,"filler","18_filler_block2_","18_Vowel_block2_",1417,-427,"close","-0.5","0.5"
18,"Question","item-target1-block2-group10","worth","1",1204,1204,"Consonant","block2",10,"18_Consonant_block2_",1204,"filler","18_filler_block2_","18_Consonant_block2_",1417,-213,"distant","0.5","0.5"
18,"Question","item-target1-block2-group11","seem","1",1043,1043,"Consonant","block2",11,"18_Consonant_block2_",1043,"filler","18_filler_block2_","18_Consonant_block2_",1417,-374,"close","0.5","0.5"
18,"Question","item-target2-block2-group11","bad","1",1419,1419,"Vowel","block2",11,"18_Vowel_block2_",1419,"filler","18_filler_block2_","18_Vowel_block2_",1417,2,"distant","-0.5","0.5"
18,"Question","item-target1-block2-group11","sigh","1",950,950,"Consonant","block2",11,"18_Consonant_block2_",950,"filler","18_filler_block2_","18_Consonant_block2_",1417,-467,"close","0.5","0.5"
18,"Question","item-target2-block2-group11","cop","1",2101,2101,"Vowel","block2",11,"18_Vowel_block2_",2101,"filler","18_filler_block2_","18_Vowel_block2_",1417,684,"distant","-0.5","0.5"
18,"Question","item-target2-block2-group12","bottle","1",3392,3392,"Vowel","block2",12,"18_Vowel_block2_",3392,"filler","18_filler_block2_","18_Vowel_block2_",1417,1975,"distant","-0.5","0.5"
18,"Question","item-target1-block2-group12","miss","1",1138,1138,"Consonant","block2",12,"18_Consonant_block2_",1138,"filler","18_filler_block2_","18_Consonant_block2_",1417,-279,"distant","0.5","0.5"
18,"Question","item-target2-block2-group12","mop","1",1013,1013,"Vowel","block2",12,"18_Vowel_block2_",1013,"filler","18_filler_block2_","18_Vowel_block2_",1417,-404,"close","-0.5","0.5"
18,"Question","item-target1-block2-group12","thought","1",849,849,"Consonant","block2",12,"18_Consonant_block2_",849,"filler","18_filler_block2_","18_Consonant_block2_",1417,-568,"distant","0.5","0.5"
18,"Question","item-target2-block2-group13","faster","1",711,711,"Vowel","block2",13,"18_Vowel_block2_",711,"filler","18_filler_block2_","18_Vowel_block2_",1417,-706,"distant","-0.5","0.5"
18,"Question","item-target1-block2-group13","worse","1",1809,1809,"Consonant","block2",13,"18_Consonant_block2_",1809,"filler","18_filler_block2_","18_Consonant_block2_",1417,392,"close","0.5","0.5"
18,"Question","item-target2-block2-group13","band","1",958,958,"Vowel","block2",13,"18_Vowel_block2_",958,"filler","18_filler_block2_","18_Vowel_block2_",1417,-459,"distant","-0.5","0.5"
18,"Question","item-target1-block2-group13","growth","1",1299,1299,"Consonant","block2",13,"18_Consonant_block2_",1299,"filler","18_filler_block2_","18_Consonant_block2_",1417,-118,"distant","0.5","0.5"
18,"Question","item-target2-block2-group14","pat","1",767,767,"Vowel","block2",14,"18_Vowel_block2_",767,"filler","18_filler_block2_","18_Vowel_block2_",1417,-650,"distant","-0.5","0.5"
18,"Question","item-target1-block2-group14","think","1",1264,1264,"Consonant","block2",14,"18_Consonant_block2_",1264,"filler","18_filler_block2_","18_Consonant_block2_",1417,-153,"distant","0.5","0.5"
18,"Question","item-target1-block2-group14","sought","1",742,742,"Consonant","block2",14,"18_Consonant_block2_",742,"filler","18_filler_block2_","18_Consonant_block2_",1417,-675,"close","0.5","0.5"
18,"Question","item-target2-block2-group14","cap","1",889,889,"Vowel","block2",14,"18_Vowel_block2_",889,"filler","18_filler_block2_","18_Vowel_block2_",1417,-528,"distant","-0.5","0.5"
18,"Question","item-target1-block2-group15","path","0",1609,1609,"Consonant","block2",15,"18_Consonant_block2_",1609,"filler","18_filler_block2_","18_Consonant_block2_",1417,192,"distant","0.5","0.5"
18,"Question","item-target2-block2-group15","map","1",1831,1831,"Vowel","block2",15,"18_Vowel_block2_",1831,"filler","18_filler_block2_","18_Vowel_block2_",1417,414,"distant","-0.5","0.5"
18,"Question","item-target2-block2-group15","bod","1",1620,1620,"Vowel","block2",15,"18_Vowel_block2_",1620,"filler","18_filler_block2_","18_Vowel_block2_",1417,203,"distant","-0.5","0.5"
18,"Question","item-target1-block2-group15","thigh","1",1624,1624,"Consonant","block2",15,"18_Consonant_block2_",1624,"filler","18_filler_block2_","18_Consonant_block2_",1417,207,"distant","0.5","0.5"
18,"Question","item-target1-block2-group16","myth","1",778,778,"Consonant","block2",16,"18_Consonant_block2_",778,"filler","18_filler_block2_","18_Consonant_block2_",1417,-639,"distant","0.5","0.5"
18,"Question","item-target2-block2-group16","battle","1",1080,1080,"Vowel","block2",16,"18_Vowel_block2_",1080,"filler","18_filler_block2_","18_Vowel_block2_",1417,-337,"distant","-0.5","0.5"
18,"Question","item-target2-block2-group16","block","1",1075,1075,"Vowel","block2",16,"18_Vowel_block2_",1075,"filler","18_filler_block2_","18_Vowel_block2_",1417,-342,"close","-0.5","0.5"
18,"Question","item-target1-block2-group16","theme","1",909,909,"Consonant","block2",16,"18_Consonant_block2_",909,"filler","18_filler_block2_","18_Consonant_block2_",1417,-508,"distant","0.5","0.5"
18,"Question","item-target2-block3-group17","bod","1",846,846,"Vowel","block3",17,"18_Vowel_block3_",846,"filler","18_filler_block3_","18_Vowel_block3_",1157.25,-311.25,"distant","-0.5","0.5"
18,"Question","item-target1-block3-group17","thigh","1",842,842,"Consonant","block3",17,"18_Consonant_block3_",842,"filler","18_filler_block3_","18_Consonant_block3_",1157.25,-315.25,"close","0.5","0.5"
18,"Question","item-target1-block3-group17","myth","1",511,511,"Consonant","block3",17,"18_Consonant_block3_",511,"filler","18_filler_block3_","18_Consonant_block3_",1157.25,-646.25,"close","0.5","0.5"
18,"Question","item-target2-block3-group17","bond","1",1066,1066,"Vowel","block3",17,"18_Vowel_block3_",1066,"filler","18_filler_block3_","18_Vowel_block3_",1157.25,-91.25,"close","-0.5","0.5"
18,"Question","item-target1-block3-group18","gross","1",2147,2147,"Consonant","block3",18,"18_Consonant_block3_",2147,"filler","18_filler_block3_","18_Consonant_block3_",1157.25,989.75,"distant","0.5","0.5"
18,"Question","item-target2-block3-group18","cap","1",686,686,"Vowel","block3",18,"18_Vowel_block3_",686,"filler","18_filler_block3_","18_Vowel_block3_",1157.25,-471.25,"distant","-0.5","0.5"
18,"Question","item-target1-block3-group18","sink","1",757,757,"Consonant","block3",18,"18_Consonant_block3_",757,"filler","18_filler_block3_","18_Consonant_block3_",1157.25,-400.25,"distant","0.5","0.5"
18,"Question","item-target2-block3-group18","black","1",1247,1247,"Vowel","block3",18,"18_Vowel_block3_",1247,"filler","18_filler_block3_","18_Vowel_block3_",1157.25,89.75,"distant","-0.5","0.5"
18,"Question","item-target1-block3-group19","thought","1",771,771,"Consonant","block3",19,"18_Consonant_block3_",771,"filler","18_filler_block3_","18_Consonant_block3_",1157.25,-386.25,"distant","0.5","0.5"
18,"Question","item-target2-block3-group19","pat","1",1218,1218,"Vowel","block3",19,"18_Vowel_block3_",1218,"filler","18_filler_block3_","18_Vowel_block3_",1157.25,60.75,"distant","-0.5","0.5"
18,"Question","item-target2-block3-group19","block","1",667,667,"Vowel","block3",19,"18_Vowel_block3_",667,"filler","18_filler_block3_","18_Vowel_block3_",1157.25,-490.25,"close","-0.5","0.5"
18,"Question","item-target1-block3-group19","path","1",852,852,"Consonant","block3",19,"18_Consonant_block3_",852,"filler","18_filler_block3_","18_Consonant_block3_",1157.25,-305.25,"close","0.5","0.5"
18,"Question","item-target1-block3-group20","theme","1",795,795,"Consonant","block3",20,"18_Consonant_block3_",795,"filler","18_filler_block3_","18_Consonant_block3_",1157.25,-362.25,"distant","0.5","0.5"
18,"Question","item-target2-block3-group20","foster","1",886,886,"Vowel","block3",20,"18_Vowel_block3_",886,"filler","18_filler_block3_","18_Vowel_block3_",1157.25,-271.25,"close","-0.5","0.5"
18,"Question","item-target2-block3-group20","mop","1",796,796,"Vowel","block3",20,"18_Vowel_block3_",796,"filler","18_filler_block3_","18_Vowel_block3_",1157.25,-361.25,"close","-0.5","0.5"
18,"Question","item-target1-block3-group20","worse","1",752,752,"Consonant","block3",20,"18_Consonant_block3_",752,"filler","18_filler_block3_","18_Consonant_block3_",1157.25,-405.25,"close","0.5","0.5"
18,"Question","item-target2-block3-group21","band","1",592,592,"Vowel","block3",21,"18_Vowel_block3_",592,"filler","18_filler_block3_","18_Vowel_block3_",1157.25,-565.25,"distant","-0.5","0.5"
18,"Question","item-target1-block3-group21","miss","1",695,695,"Consonant","block3",21,"18_Consonant_block3_",695,"filler","18_filler_block3_","18_Consonant_block3_",1157.25,-462.25,"close","0.5","0.5"
18,"Question","item-target2-block3-group21","bad","1",755,755,"Vowel","block3",21,"18_Vowel_block3_",755,"filler","18_filler_block3_","18_Vowel_block3_",1157.25,-402.25,"distant","-0.5","0.5"
18,"Question","item-target1-block3-group21","growth","1",1141,1141,"Consonant","block3",21,"18_Consonant_block3_",1141,"filler","18_filler_block3_","18_Consonant_block3_",1157.25,-16.25,"distant","0.5","0.5"
18,"Question","item-target2-block3-group22","map","1",703,703,"Vowel","block3",22,"18_Vowel_block3_",703,"filler","18_filler_block3_","18_Vowel_block3_",1157.25,-454.25,"close","-0.5","0.5"
18,"Question","item-target1-block3-group22","sigh","1",852,852,"Consonant","block3",22,"18_Consonant_block3_",852,"filler","18_filler_block3_","18_Consonant_block3_",1157.25,-305.25,"close","0.5","0.5"
18,"Question","item-target2-block3-group22","battle","0",1215,1215,"Vowel","block3",22,"18_Vowel_block3_",1215,"filler","18_filler_block3_","18_Vowel_block3_",1157.25,57.75,"distant","-0.5","0.5"
18,"Question","item-target1-block3-group22","thought","0",2722,2722,"Consonant","block3",22,"18_Consonant_block3_",2722,"filler","18_filler_block3_","18_Consonant_block3_",1157.25,1564.75,"close","0.5","0.5"
18,"Question","item-target1-block3-group23","think","1",560,560,"Consonant","block3",23,"18_Consonant_block3_",560,"filler","18_filler_block3_","18_Consonant_block3_",1157.25,-597.25,"distant","0.5","0.5"
18,"Question","item-target2-block3-group23","cop","1",863,863,"Vowel","block3",23,"18_Vowel_block3_",863,"filler","18_filler_block3_","18_Vowel_block3_",1157.25,-294.25,"close","-0.5","0.5"
18,"Question","item-target2-block3-group23","pot","1",534,534,"Vowel","block3",23,"18_Vowel_block3_",534,"filler","18_filler_block3_","18_Vowel_block3_",1157.25,-623.25,"close","-0.5","0.5"
18,"Question","item-target1-block3-group23","worth","1",606,606,"Consonant","block3",23,"18_Consonant_block3_",606,"filler","18_filler_block3_","18_Consonant_block3_",1157.25,-551.25,"distant","0.5","0.5"
18,"Question","item-target1-block3-group24","seem","1",973,973,"Consonant","block3",24,"18_Consonant_block3_",973,"filler","18_filler_block3_","18_Consonant_block3_",1157.25,-184.25,"distant","0.5","0.5"
18,"Question","item-target2-block3-group24","faster","1",885,885,"Vowel","block3",24,"18_Vowel_block3_",885,"filler","18_filler_block3_","18_Vowel_block3_",1157.25,-272.25,"distant","-0.5","0.5"
18,"Question","item-target1-block3-group24","path","0",810,810,"Consonant","block3",24,"18_Consonant_block3_",810,"filler","18_filler_block3_","18_Consonant_block3_",1157.25,-347.25,"distant","0.5","0.5"
18,"Question","item-target2-block3-group24","battle","1",994,994,"Vowel","block3",24,"18_Vowel_block3_",994,"filler","18_filler_block3_","18_Vowel_block3_",1157.25,-163.25,"close","-0.5","0.5"
18,"Question","item-target2-block4-group25","backs","1",1166,1166,"Vowel","block4",25,"18_Vowel_block4_",1166,"filler","18_filler_block4_","18_Vowel_block4_",1136.25,29.75,"close","-0.5","0.5"
18,"Question","item-target1-block4-group25","sing","1",1300,1300,"Consonant","block4",25,"18_Consonant_block4_",1300,"filler","18_filler_block4_","18_Consonant_block4_",1136.25,163.75,"close","0.5","0.5"
18,"Question","item-target2-block4-group25","tap","1",865,865,"Vowel","block4",25,"18_Vowel_block4_",865,"filler","18_filler_block4_","18_Vowel_block4_",1136.25,-271.25,"distant","-0.5","0.5"
18,"Question","item-target1-block4-group25","faith","1",3817,3817,"Consonant","block4",25,"18_Consonant_block4_",3817,"filler","18_filler_block4_","18_Consonant_block4_",1136.25,2680.75,"close","0.5","0.5"
18,"Question","item-target1-block4-group26","mouse","1",735,735,"Consonant","block4",26,"18_Consonant_block4_",735,"filler","18_filler_block4_","18_Consonant_block4_",1136.25,-401.25,"close","0.5","0.5"
18,"Question","item-target2-block4-group26","rock","1",1677,1677,"Vowel","block4",26,"18_Vowel_block4_",1677,"filler","18_filler_block4_","18_Vowel_block4_",1136.25,540.75,"close","-0.5","0.5"
18,"Question","item-target2-block4-group26","hot","1",1163,1163,"Vowel","block4",26,"18_Vowel_block4_",1163,"filler","18_filler_block4_","18_Vowel_block4_",1136.25,26.75,"close","-0.5","0.5"
18,"Question","item-target1-block4-group26","forth","1",592,592,"Consonant","block4",26,"18_Consonant_block4_",592,"filler","18_filler_block4_","18_Consonant_block4_",1136.25,-544.25,"distant","0.5","0.5"
